0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133630620956212,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,-0.707106781186548,0,0,0,0,0,0,-0.408248290463863,0,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0,0.353553390593274,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133630620956212,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,0.707106781186548,0,0,0,0,0,0,-0.408248290463863,0,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0,0.353553390593274,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0.105409255338946,0,0,0,0,0,0,0,0,0,0.149071198499986,0,0,0,0,0.0816496580927726,0,0,0,0,0.0563436169819011,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0.235702260395516,0,0,0,0,0.129099444873581,0,0,0,0,0,0,0,0,0,0.577350269189626,0,0,0,0,0.235702260395516,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.0816496580927726,0,0,0,0,0.129099444873581,0,0,0,0,0,0,0,0,0,0.182574185835055,0,0,0,0,0.1,0,0,0,0,0,-0.109108945117996,0,0,0,0,0,0,-0.149071198499986,0,0,0,0,0,0,-0.235702260395516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,-0.125988157669742,0,0,0,0,0,0,0,0.188982236504614,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133630620956212,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816496580927726,0,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0,0.353553390593274,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0.105409255338946,0,0,0,0,0.129099444873581,0,0,0,0,-0.074535599249993,0,0,0,0,0.0816496580927726,0,0,0,0,0.0563436169819011,0,0,0,0,0.166666666666667,0,0,0,0,0.204124145231932,0,0,0,0,-0.117851130197758,0,0,0,0,0.129099444873581,0,0,0,0,0.5,0,0,0,0,-0.288675134594813,0,0,0,0,0.235702260395516,0,0,0,0,0.288675134594813,0,0,0,0,-0.166666666666667,0,0,0,0,0.0816496580927726,0,0,0,0,0.129099444873581,0,0,0,0,0.158113883008419,0,0,0,0,-0.0912870929175277,0,0,0,0,0.1,0,0,0,0,0,-0.109108945117996,0,0,0,0,0,0,-0.149071198499986,0,0,0,0,0,0,-0.235702260395516,0,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,-0.125988157669742,0,0,0,0,0,0,0,0.188982236504614,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0.105409255338946,0,0,0,0,-0.129099444873581,0,0,0,0,-0.074535599249993,0,0,0,0,0.0816496580927726,0,0,0,0,0.0563436169819011,0,0,0,0,0.166666666666667,0,0,0,0,-0.204124145231932,0,0,0,0,-0.117851130197758,0,0,0,0,0.129099444873581,0,0,0,0,-0.5,0,0,0,0,-0.288675134594813,0,0,0,0,0.235702260395516,0,0,0,0,-0.288675134594813,0,0,0,0,-0.166666666666667,0,0,0,0,0.0816496580927726,0,0,0,0,0.129099444873581,0,0,0,0,-0.158113883008419,0,0,0,0,-0.0912870929175277,0,0,0,0,0.1,0,0,0,0,0,-0.109108945117996,0,0,0,0,0,0,-0.149071198499986,0,0,0,0,0,0,-0.235702260395516,0,0,0,0,0,0,0.288675134594813,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,-0.125988157669742,0,0,0,0,0,0,0,0.188982236504614,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144337567297406,0,0,0,0,0,0,0,0,-0.111803398874989,0,0,0,0,0,0,0,0,-0.204124145231932,0,0,0,0,0,0,0,0,-0.0707106781186548,0,0,-0.111803398874989,0,0,0,0,0,0,0,0,-0.0866025403784439,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,-0.204124145231932,0,0,0,0,0,0,0,0,-0.158113883008419,0,0,0,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.158113883008419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122474487139159,0,0,0,0,0.0845154254728517,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193649167310371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353553390593274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122474487139159,0,0,0,0,0.193649167310371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,-0.103509833901353,0,0,0,0,0,0,-0.14142135623731,0,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173205080756888,0,0,0,0,0,0,-0.119522860933439,0,0,0,0,0,0,0,0.133630620956212,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133630620956212,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,0.866025403784439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0,0.353553390593274,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,-0.105409255338946,0,0,0,0,0.129099444873581,0,0,0,0,0.074535599249993,0,0,0,0,0.0816496580927726,0,0,0,0,0.0563436169819011,0,0,0,0,-0.166666666666667,0,0,0,0,0.204124145231932,0,0,0,0,0.117851130197758,0,0,0,0,0.129099444873581,0,0,0,0,-0.5,0,0,0,0,-0.288675134594813,0,0,0,0,-0.235702260395516,0,0,0,0,0.288675134594813,0,0,0,0,0.166666666666667,0,0,0,0,0.0816496580927726,0,0,0,0,-0.129099444873581,0,0,0,0,0.158113883008419,0,0,0,0,0.0912870929175277,0,0,0,0,0.1,0,0,0,0,0,-0.109108945117996,0,0,0,0,0,0,-0.149071198499986,0,0,0,0,0,0,0.235702260395516,0,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,-0.166666666666667,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0,-0.125988157669742,0,0,0,0,0,0,0,0.188982236504614,0,0,0,0,0,0
