0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,-0.707106781186548,0,0,0,0,0,-0.408248290463863,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0.377964473009227,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0.707106781186548,0,0,0,0,0,-0.408248290463863,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0.377964473009227,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.235702260395516,0,0,0,0.129099444873581,0,0,0,0,0,0,0,0.577350269189626,0,0,0,0.235702260395516,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.0816496580927726,0,0,0,0.129099444873581,0,0,0,0,0,0,0,0.182574185835055,0,0,0,0.1,0,0,0,0,-0.163299316185545,0,0,0,0,0,-0.258198889747161,0,0,0,0,0,0,0,0,0,0,0,-0.365148371670111,0,0,0,0,0,-0.2,0,0,0,0,0,-0.138013111868471,0,0,0,0,0,0,0.218217890235992,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,0,0,0,0,0,0.816496580927726,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0.377964473009227,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.204124145231932,0,0,0,-0.117851130197758,0,0,0,0.129099444873581,0,0,0,0.5,0,0,0,-0.288675134594813,0,0,0,0.235702260395516,0,0,0,0.288675134594813,0,0,0,-0.166666666666667,0,0,0,0.0816496580927726,0,0,0,0.129099444873581,0,0,0,0.158113883008419,0,0,0,-0.0912870929175277,0,0,0,0.1,0,0,0,0,-0.163299316185545,0,0,0,0,0,-0.258198889747161,0,0,0,0,0,-0.316227766016838,0,0,0,0,0,0.182574185835055,0,0,0,0,0,-0.2,0,0,0,0,0,-0.138013111868471,0,0,0,0,0,0,0.218217890235992,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,-0.204124145231932,0,0,0,-0.117851130197758,0,0,0,0.129099444873581,0,0,0,-0.5,0,0,0,-0.288675134594813,0,0,0,0.235702260395516,0,0,0,-0.288675134594813,0,0,0,-0.166666666666667,0,0,0,0.0816496580927726,0,0,0,0.129099444873581,0,0,0,-0.158113883008419,0,0,0,-0.0912870929175277,0,0,0,0.1,0,0,0,0,-0.163299316185545,0,0,0,0,0,-0.258198889747161,0,0,0,0,0,0.316227766016838,0,0,0,0,0,0.182574185835055,0,0,0,0,0,-0.2,0,0,0,0,0,-0.138013111868471,0,0,0,0,0,0,0.218217890235992,0,0,0,0,0
0,0,0,0,-0.5,0,0,0,0,0,-0.204124145231932,0,0,0,0,0,-0.158113883008419,0,0,0,0,0,-0.288675134594813,0,0,0,0,0,0,0.288675134594813,0,0,0,0,0,0,0,0,0,0,0,0.223606797749979,0,0,0,0,0,0,0,0,0,0,0,0.408248290463863,0,0,0,0,0,0,0,0,0,0,0,0.14142135623731,0,0,0,0.223606797749979,0,0,0,0,0,0,0,0,0,0,0,0.173205080756888,0,0,0,0,-0.173205080756888,0,0,0,0,0,-0.273861278752583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212132034355964,0,0,0,0,0,-0.14638501094228,0,0,0,0,0,0,0.169030850945703,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,0.866025403784439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223606797749979,0,0,0,0,0,-0.154303349962092,0,0,0,0,0,0,0.377964473009227,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666666666667,0,0,0,0.204124145231932,0,0,0,0.117851130197758,0,0,0,0.129099444873581,0,0,0,-0.5,0,0,0,-0.288675134594813,0,0,0,-0.235702260395516,0,0,0,0.288675134594813,0,0,0,0.166666666666667,0,0,0,0.0816496580927726,0,0,0,-0.129099444873581,0,0,0,0.158113883008419,0,0,0,0.0912870929175277,0,0,0,0.1,0,0,0,0,-0.163299316185545,0,0,0,0,0,0.258198889747161,0,0,0,0,0,-0.316227766016838,0,0,0,0,0,-0.182574185835055,0,0,0,0,0,-0.2,0,0,0,0,0,-0.138013111868471,0,0,0,0,0,0,0.218217890235992,0,0,0,0,0
